 row column   gen seedrate lincol linrow rancol ranrow fixrow1          x site  yield
   5      4 Illyarrie       30    0.5  -0.90      4      5       4 -1.1694215    9 0.4053
   6      4     Danja       70    0.5  -0.80      4      6       1  2.8305785    9 1.0934
   7      4    Merrit       40    0.5  -0.70      4      7       2 -0.1694215    9 0.4471
   8      4    Warrah       50    0.5  -0.60      4      8       3  0.8305785    9 0.3490
   9      4    Merrit       70    0.5  -0.50      4      9       4  2.8305785    9 0.8171
  10      4    Merrit       60    0.5  -0.40      4     10       1  1.8305785    9 0.7039
  11      4    Yorrel       40    0.5  -0.30      4     11       2 -0.1694215    9 0.6653
  12      4    Yandee       60    0.5  -0.20      4     12       3  1.8305785    9 0.3430
  13      4    Yorrel       70    0.5  -0.10      4     13       4  2.8305785    9 0.9199
  14      4   Unicrop       50    0.5   0.00      4     14       1  0.8305785    9 0.3236
  15      4   Unicrop       70    0.5   0.10      4     15       2  2.8305785    9 0.4409
  16      4   Unicrop       30    0.5   0.20      4     16       3 -1.1694215    9 0.3881
  17      4     Danja       20    0.5   0.30      4     17       4 -2.1694215    9 0.4021
  18      4    Yandee       50    0.5   0.40      4     18       1  0.8305785    9 0.3866
  19      4   84L:439       20    0.5   0.50      4     19       2 -2.1694215    9 0.2546
  20      4     Danja       30    0.5   0.60      4     20       3 -1.1694215    9 0.5666
  21      4    Warrah       70    0.5   0.70      4     21       4  2.8305785    9 0.4061
  22      4   84L:439       70    0.5   0.80      4     22       1  2.8305785    9 0.6329
  23      4    Yandee       30    0.5   0.90      4     23       2 -1.1694215    9 0.3706
  24      4 Illyarrie       50    0.5   1.00      4     24       3  0.8305785    9 0.2668
  25      4 Illyarrie       40    0.5   1.10      4     25       4 -0.1694215    9 0.3301
  26      4   84L:439       60    0.5   1.20      4     26       1  1.8305785    9 0.8401
  27      4    Merrit       30    0.5   1.30      4     27       2 -1.1694215    9 0.3973
   1      5    Merrit       40    1.5  -1.30      5      1       4 -0.1694215    9 0.5494
   2      5    Yorrel       40    1.5  -1.20      5      2       1 -0.1694215    9 0.9963
   3      5    Yandee       30    1.5  -1.10      5      3       2 -1.1694215    9 0.3289
   4      5     Danja       60    1.5  -1.00      5      4       3  1.8305785    9 0.7835
   5      5  Gungurru       20    1.5  -0.90      5      5       4 -2.1694215    9 0.2684
   6      5     Danja       30    1.5  -0.80      5      6       1 -1.1694215    9 0.8246
   7      5    Yandee       60    1.5  -0.70      5      7       2  1.8305785    9 0.5130
   8      5    Merrit       60    1.5  -0.60      5      8       3  1.8305785    9 0.3898
   9      5    Yandee       50    1.5  -0.50      5      9       4  0.8305785    9 0.6658
  10      5   Unicrop       70    1.5  -0.40      5     10       1  2.8305785    9 0.4948
  11      5     Danja       70    1.5  -0.30      5     11       2  2.8305785    9 0.8928
  12      5     Danja       20    1.5  -0.20      5     12       3 -2.1694215    9 0.3815
  13      5  Gungurru       70    1.5  -0.10      5     13       4  2.8305785    9 0.7729
  14      5    Yorrel       50    1.5   0.00      5     14       1  0.8305785    9 1.3361
  15      5  Gungurru       40    1.5   0.10      5     15       2 -0.1694215    9 0.5965
  16      5   84L:439       60    1.5   0.20      5     16       3  1.8305785    9 1.1061
  17      5 Illyarrie       40    1.5   0.30      5     17       4 -0.1694215    9 0.5563
  18      5   Unicrop       40    1.5   0.40      5     18       1 -0.1694215    9 0.4535
  19      5    Yandee       20    1.5   0.50      5     19       2 -2.1694215    9 0.2719
  20      5     Danja       40    1.5   0.60      5     20       3 -0.1694215    9 0.3025
  21      5   Unicrop       60    1.5   0.70      5     21       4  1.8305785    9 0.3821
  22      5   84L:439       30    1.5   0.80      5     22       1 -1.1694215    9 0.6141
  23      5    Warrah       40    1.5   0.90      5     23       2 -0.1694215    9 0.2754
  24      5    Yandee       40    1.5   1.00      5     24       3 -0.1694215    9 0.5656
  25      5  Gungurru       50    1.5   1.10      5     25       4  0.8305785    9 0.5883
  26      5   84L:439       40    1.5   1.20      5     26       1 -0.1694215    9 0.5880
  27      5     Danja       50    1.5   1.30      5     27       2  0.8305785    9 0.9741
   1      6    Merrit       50    2.5  -1.30      6      1       4  0.8305785    9 0.4351
   2      6    Yorrel       70    2.5  -1.20      6      2       1  2.8305785    9 1.2036
   3      6    Warrah       60    2.5  -1.10      6      3       2  1.8305785    9 0.3864
   4      6  Gungurru       50    2.5  -1.00      6      4       3  0.8305785    9 0.2360
   5      6   Unicrop       20    2.5  -0.90      6      5       4 -2.1694215    9 0.2573
   6      6 Illyarrie       20    2.5  -0.80      6      6       1 -2.1694215    9 0.3030
   7      6    Warrah       70    2.5  -0.70      6      7       2  2.8305785    9 0.3403
   8      6    Yorrel       20    2.5  -0.60      6      8       3 -2.1694215    9 0.4253
   9      6    Yandee       30    2.5  -0.50      6      9       4 -1.1694215    9 0.4671
  10      6    Warrah       20    2.5  -0.40      6     10       1 -2.1694215    9     NA
  11      6   Unicrop       30    2.5  -0.30      6     11       2 -1.1694215    9 0.3079
  12      6   84L:439       20    2.5  -0.20      6     12       3 -2.1694215    9 0.2578
  13      6   Unicrop       50    2.5  -0.10      6     13       4  0.8305785    9 0.4133
  14      6    Yorrel       60    2.5   0.00      6     14       1  1.8305785    9 0.9121
  15      6    Yorrel       30    2.5   0.10      6     15       2 -1.1694215    9 0.4549
  16      6 Illyarrie       60    2.5   0.20      6     16       3  1.8305785    9 0.8180
  17      6    Merrit       30    2.5   0.30      6     17       4 -1.1694215    9 0.3225
  18      6  Gungurru       30    2.5   0.40      6     18       1 -1.1694215    9 0.5915
  19      6    Warrah       60    2.5   0.50      6     19       2  1.8305785    9 0.2995
  20      6    Warrah       30    2.5   0.60      6     20       3 -1.1694215    9 0.2659
  21      6 Illyarrie       50    2.5   0.70      6     21       4  0.8305785    9 0.5818
  22      6     Danja       60    2.5   0.80      6     22       1  1.8305785    9 0.9105
  23      6    Yandee       70    2.5   0.90      6     23       2  2.8305785    9 0.6439
  24      6  Gungurru       60    2.5   1.00      6     24       3  1.8305785    9 0.4733
  25      6 Illyarrie       30    2.5   1.10      6     25       4 -1.1694215    9 0.4558
  26      6    Merrit       20    2.5   1.20      6     26       1 -2.1694215    9 0.3138
  27      6   84L:439       70    2.5   1.30      6     27       2  2.8305785    9 1.2528
   1      1     Danja       70   -2.5  -1.30      1      1       4  2.8305785   10 0.6599
   2      1     Danja       30   -2.5  -1.20      1      2       1 -1.1694215   10 0.4705
   3      1  Gungurru       50   -2.5  -1.10      1      3       2  0.8305785   10 0.9448
   4      1    Warrah       60   -2.5  -1.00      1      4       3  1.8305785   10 0.7531
   5      1 Illyarrie       60   -2.5  -0.90      1      5       4  1.8305785   10 0.5748
   6      1 Illyarrie       20   -2.5  -0.80      1      6       1 -2.1694215   10 0.3850
   7      1    Yandee       50   -2.5  -0.70      1      7       2  0.8305785   10 0.4851
   8      1    Merrit       40   -2.5  -0.60      1      8       3 -0.1694215   10 0.7436
   9      1 Illyarrie       40   -2.5  -0.50      1      9       4 -0.1694215   10 0.3829
  10      1   84L:439       20   -2.5  -0.40      1     10       1 -2.1694215   10 0.2815
  11      1   84L:439       40   -2.5  -0.30      1     11       2 -0.1694215   10 0.4629
  12      1  Gungurru       70   -2.5  -0.20      1     12       3  2.8305785   10 0.8473
  13      1    Merrit       60   -2.5  -0.10      1     13       4  1.8305785   10 1.0545
  14      1   84L:439       70   -2.5   0.00      1     14       1  2.8305785   10 0.6439
  15      1    Warrah       40   -2.5   0.10      1     15       2 -0.1694215   10 0.6774
  16      1  Gungurru       20   -2.5   0.20      1     16       3 -2.1694215   10 0.7363
  17      1     Danja       20   -2.5   0.30      1     17       4 -2.1694215   10 0.4445
  18      1   Unicrop       60   -2.5   0.40      1     18       1  1.8305785   10 0.5128
  19      1    Yorrel       40   -2.5   0.50      1     19       2 -0.1694215   10 0.6220
  20      1   Unicrop       70   -2.5   0.60      1     20       3  2.8305785   10 0.4941
  21      1    Yandee       60   -2.5   0.70      1     21       4  1.8305785   10 0.4096
  22      1    Merrit       50   -2.5   0.80      1     22       1  0.8305785   10 0.6935
  23      1     Danja       50   -2.5   0.90      1     23       2  0.8305785   10 0.6855
  24      1    Yandee       70   -2.5   1.00      1     24       3  2.8305785   10 0.6881
  25      1  Gungurru       60   -2.5   1.10      1     25       4  1.8305785   10 0.8226
  26      1    Yorrel       20   -2.5   1.20      1     26       1 -2.1694215   10 0.3699
  27      1    Warrah       20   -2.5   1.30      1     27       2 -2.1694215   10 0.2618
   1      2   Unicrop       20   -1.5  -1.30      2      1       4 -2.1694215   10 0.4533
   2      2    Merrit       70   -1.5  -1.20      2      2       1  2.8305785   10 1.0579
   3      2     Danja       60   -1.5  -1.10      2      3       2  1.8305785   10 0.7843
   4      2    Yandee       30   -1.5  -1.00      2      4       3 -1.1694215   10 0.6225
   5      2    Yandee       20   -1.5  -0.90      2      5       4 -2.1694215   10 0.3924
   6      2  Gungurru       40   -1.5  -0.80      2      6       1 -0.1694215   10 1.0511
   7      2    Yorrel       30   -1.5  -0.70      2      7       2 -1.1694215   10 0.5629
   8      2    Yandee       40   -1.5  -0.60      2      8       3 -0.1694215   10 0.6539
   9      2 Illyarrie       50   -1.5  -0.50      2      9       4  0.8305785   10 0.6979
  10      2    Warrah       50   -1.5  -0.40      2     10       1  0.8305785   10 0.5540
  11      2   84L:439       30   -1.5  -0.30      2     11       2 -1.1694215   10 0.3468
  12      2    Merrit       20   -1.5  -0.20      2     12       3 -2.1694215   10 0.4530
  13      2   Unicrop       30   -1.5  -0.10      2     13       4 -1.1694215   10 0.4834
  14      2    Merrit       30   -1.5   0.00      2     14       1 -1.1694215   10 0.8520
  15      2 Illyarrie       30   -1.5   0.10      2     15       2 -1.1694215   10 0.5148
  16      2  Gungurru       30   -1.5   0.20      2     16       3 -1.1694215   10 0.9625
  17      2 Illyarrie       70   -1.5   0.30      2     17       4  2.8305785   10 0.7813
  18      2   84L:439       50   -1.5   0.40      2     18       1  0.8305785   10 0.5951
  19      2    Warrah       70   -1.5   0.50      2     19       2  2.8305785   10 0.5685
  20      2    Yorrel       60   -1.5   0.60      2     20       3  1.8305785   10 0.5154
  21      2    Warrah       30   -1.5   0.70      2     21       4 -1.1694215   10 0.2810
  22      2    Yorrel       50   -1.5   0.80      2     22       1  0.8305785   10 0.5034
  23      2   Unicrop       40   -1.5   0.90      2     23       2 -0.1694215   10 0.3565
  24      2   84L:439       60   -1.5   1.00      2     24       3  1.8305785   10 0.6248
  25      2   Unicrop       50   -1.5   1.10      2     25       4  0.8305785   10 0.4190
  26      2    Yorrel       70   -1.5   1.20      2     26       1  2.8305785   10 0.5219
  27      2     Danja       40   -1.5   1.30      2     27       2 -0.1694215   10 0.5670
   1      3    Warrah       40   -0.5  -1.30      3      1       4 -0.1694215   10 0.3890
   2      3    Warrah       60   -0.5  -1.20      3      2       1  1.8305785   10 0.5933
   3      3    Yandee       20   -0.5  -1.10      3      3       2 -2.1694215   10 0.4281
   4      3  Gungurru       50   -0.5  -1.00      3      4       3  0.8305785   10 0.9195
   5      3     Danja       40   -0.5  -0.90      3      5       4 -0.1694215   10 0.5100
   6      3  Gungurru       60   -0.5  -0.80      3      6       1  1.8305785   10 1.0783
   7      3    Yandee       70   -0.5  -0.70      3      7       2  2.8305785   10 0.7600
   8      3     Danja       50   -0.5  -0.60      3      8       3  0.8305785   10 0.6860
   9      3  Gungurru       30   -0.5  -0.50      3      9       4 -1.1694215   10 0.7903
  10      3   Unicrop       60   -0.5  -0.40      3     10       1  1.8305785   10 0.6900
  11      3    Warrah       30   -0.5  -0.30      3     11       2 -1.1694215   10 0.5536
  12      3   Unicrop       40   -0.5  -0.20      3     12       3 -0.1694215   10 0.5583
  13      3 Illyarrie       70   -0.5  -0.10      3     13       4  2.8305785   10 0.6354
  14      3    Merrit       20   -0.5   0.00      3     14       1 -2.1694215   10 0.6710
  15      3    Yorrel       20   -0.5   0.10      3     15       2 -2.1694215   10 0.4704
  16      3   84L:439       40   -0.5   0.20      3     16       3 -0.1694215   10 0.5658
  17      3   84L:439       30   -0.5   0.30      3     17       4 -1.1694215   10 0.5220
  18      3  Gungurru       20   -0.5   0.40      3     18       1 -2.1694215   10 0.5579
  19      3   Unicrop       20   -0.5   0.50      3     19       2 -2.1694215   10 0.4925
  20      3   84L:439       50   -0.5   0.60      3     20       3  0.8305785   10 0.6776
  21      3    Warrah       20   -0.5   0.70      3     21       4 -2.1694215   10 0.2681
  22      3  Gungurru       40   -0.5   0.80      3     22       1 -0.1694215   10 0.7849
  23      3     Danja       60   -0.5   0.90      3     23       2  1.8305785   10 0.5999
  24      3  Gungurru       70   -0.5   1.00      3     24       3  2.8305785   10 0.7924
  25      3    Yorrel       60   -0.5   1.10      3     25       4  1.8305785   10 0.4238
  26      3 Illyarrie       20   -0.5   1.20      3     26       1 -2.1694215   10 0.3603
  27      3 Illyarrie       60   -0.5   1.30      3     27       2  1.8305785   10 0.4769
   1      4    Merrit       50    0.5  -1.30      4      1       4  0.8305785   10 0.8061
   2      4    Yorrel       50    0.5  -1.20      4      2       1  0.8305785   10 0.5423
   3      4    Yorrel       30    0.5  -1.10      4      3       2 -1.1694215   10 0.3730
   4      4    Yandee       40    0.5  -1.00      4      4       3 -0.1694215   10 0.5389
   5      4 Illyarrie       30    0.5  -0.90      4      5       4 -1.1694215   10 0.4086
   6      4     Danja       70    0.5  -0.80      4      6       1  2.8305785   10 0.5800
   7      4    Merrit       40    0.5  -0.70      4      7       2 -0.1694215   10 0.6908
   8      4    Warrah       50    0.5  -0.60      4      8       3  0.8305785   10 0.5419
   9      4    Merrit       70    0.5  -0.50      4      9       4  2.8305785   10 0.9516
  10      4    Merrit       60    0.5  -0.40      4     10       1  1.8305785   10 0.8533
  11      4    Yorrel       40    0.5  -0.30      4     11       2 -0.1694215   10 0.6013
  12      4    Yandee       60    0.5  -0.20      4     12       3  1.8305785   10 0.4769
  13      4    Yorrel       70    0.5  -0.10      4     13       4  2.8305785   10 0.4719
  14      4   Unicrop       50    0.5   0.00      4     14       1  0.8305785   10 0.4749
  15      4   Unicrop       70    0.5   0.10      4     15       2  2.8305785   10 0.4705
  16      4   Unicrop       30    0.5   0.20      4     16       3 -1.1694215   10 0.3904
  17      4     Danja       20    0.5   0.30      4     17       4 -2.1694215   10 0.3793
  18      4    Yandee       50    0.5   0.40      4     18       1  0.8305785   10 0.5090
  19      4   84L:439       20    0.5   0.50      4     19       2 -2.1694215   10 0.3273
  20      4     Danja       30    0.5   0.60      4     20       3 -1.1694215   10 0.5493
  21      4    Warrah       70    0.5   0.70      4     21       4  2.8305785   10 0.3679
  22      4   84L:439       70    0.5   0.80      4     22       1  2.8305785   10 0.3890
  23      4    Yandee       30    0.5   0.90      4     23       2 -1.1694215   10 0.3574
  24      4 Illyarrie       50    0.5   1.00      4     24       3  0.8305785   10 0.4594
  25      4 Illyarrie       40    0.5   1.10      4     25       4 -0.1694215   10 0.5221
  26      4   84L:439       60    0.5   1.20      4     26       1  1.8305785   10 0.5774
  27      4    Merrit       30    0.5   1.30      4     27       2 -1.1694215   10 0.5619
   1      5    Merrit       40    1.5  -1.30      5      1       4 -0.1694215   10 0.7378
   2      5    Yorrel       40    1.5  -1.20      5      2       1 -0.1694215   10 0.3793
   3      5    Warrah       50    1.5  -1.10      5      3       2  0.8305785   10 0.2878
   4      5   84L:439       50    1.5  -1.00      5      4       3  0.8305785   10 0.3484
   5      5  Gungurru       20    1.5  -0.90      5      5       4 -2.1694215   10 0.4101
   6      5     Danja       30    1.5  -0.80      5      6       1 -1.1694215   10 0.4770
   7      5    Yandee       60    1.5  -0.70      5      7       2  1.8305785   10 0.5750
   8      5    Merrit       60    1.5  -0.60      5      8       3  1.8305785   10 0.8976
   9      5    Yandee       50    1.5  -0.50      5      9       4  0.8305785   10 0.5575
  10      5   Unicrop       70    1.5  -0.40      5     10       1  2.8305785   10 0.6401
  11      5     Danja       70    1.5  -0.30      5     11       2  2.8305785   10 0.9028
  12      5     Danja       20    1.5  -0.20      5     12       3 -2.1694215   10 0.4979
  13      5  Gungurru       70    1.5  -0.10      5     13       4  2.8305785   10 0.8648
  14      5    Yorrel       50    1.5   0.00      5     14       1  0.8305785   10 0.5300
  15      5  Gungurru       40    1.5   0.10      5     15       2 -0.1694215   10 0.6435
  16      5   84L:439       60    1.5   0.20      5     16       3  1.8305785   10 0.5365
  17      5 Illyarrie       40    1.5   0.30      5     17       4 -0.1694215   10 0.4830
  18      5   Unicrop       40    1.5   0.40      5     18       1 -0.1694215   10 0.4985
  19      5    Yandee       20    1.5   0.50      5     19       2 -2.1694215   10 0.3469
  20      5     Danja       40    1.5   0.60      5     20       3 -0.1694215   10 0.5930
  21      5   Unicrop       60    1.5   0.70      5     21       4  1.8305785   10 0.5838
  22      5   84L:439       30    1.5   0.80      5     22       1 -1.1694215   10 0.3838
  23      5    Warrah       40    1.5   0.90      5     23       2 -0.1694215   10 0.5416
  24      5    Yandee       40    1.5   1.00      5     24       3 -0.1694215   10 0.4711
  25      5  Gungurru       50    1.5   1.10      5     25       4  0.8305785   10 0.6758
  26      5   84L:439       40    1.5   1.20      5     26       1 -0.1694215   10 0.4129
  27      5     Danja       50    1.5   1.30      5     27       2  0.8305785   10 0.7243
   1      6    Merrit       50    2.5  -1.30      6      1       4  0.8305785   10 0.7356
   2      6    Yorrel       70    2.5  -1.20      6      2       1  2.8305785   10 0.4868
   3      6    Merrit       70    2.5  -1.10      6      3       2  2.8305785   10 0.8221
   4      6 Illyarrie       70    2.5  -1.00      6      4       3  2.8305785   10 0.5371
   5      6   Unicrop       20    2.5  -0.90      6      5       4 -2.1694215   10 0.3235
   6      6 Illyarrie       20    2.5  -0.80      6      6       1 -2.1694215   10 0.3673
   7      6    Warrah       70    2.5  -0.70      6      7       2  2.8305785   10 0.5376
   8      6    Yorrel       20    2.5  -0.60      6      8       3 -2.1694215   10 0.4178
   9      6    Yandee       30    2.5  -0.50      6      9       4 -1.1694215   10 0.5061
  10      6    Warrah       20    2.5  -0.40      6     10       1 -2.1694215   10 0.2296
  11      6   Unicrop       30    2.5  -0.30      6     11       2 -1.1694215   10 0.3884
  12      6   84L:439       20    2.5  -0.20      6     12       3 -2.1694215   10 0.2681
  13      6   Unicrop       50    2.5  -0.10      6     13       4  0.8305785   10 0.4038
  14      6    Yorrel       60    2.5   0.00      6     14       1  1.8305785   10 0.4674
  15      6    Yorrel       30    2.5   0.10      6     15       2 -1.1694215   10 0.4183
  16      6 Illyarrie       60    2.5   0.20      6     16       3  1.8305785   10 0.5328
  17      6    Merrit       30    2.5   0.30      6     17       4 -1.1694215   10 0.4463
  18      6  Gungurru       30    2.5   0.40      6     18       1 -1.1694215   10 0.5915
  19      6    Warrah       60    2.5   0.50      6     19       2  1.8305785   10 0.4508
  20      6    Warrah       30    2.5   0.60      6     20       3 -1.1694215   10 0.3396
  21      6 Illyarrie       50    2.5   0.70      6     21       4  0.8305785   10 0.3464
  22      6     Danja       60    2.5   0.80      6     22       1  1.8305785   10 0.3908
  23      6    Yandee       70    2.5   0.90      6     23       2  2.8305785   10 0.2776
  24      6  Gungurru       60    2.5   1.00      6     24       3  1.8305785   10     NA
  25      6 Illyarrie       30    2.5   1.10      6     25       4 -1.1694215   10 0.2579
  26      6    Merrit       20    2.5   1.20      6     26       1 -2.1694215   10 0.2921
  27      6   84L:439       70    2.5   1.30      6     27       2  2.8305785   10 0.2634
   1      1     Danja       70   -2.5  -1.30      1      1       4  2.8305785   11 2.0184
   2      1     Danja       30   -2.5  -1.20      1      2       1 -1.1694215   11 0.5888
   3      1  Gungurru       50   -2.5  -1.10      1      3       2  0.8305785   11 1.3094
   4      1    Warrah       60   -2.5  -1.00      1      4       3  1.8305785   11 1.2978
   5      1 Illyarrie       60   -2.5  -0.90      1      5       4  1.8305785   11 1.5041
   6      1 Illyarrie       20   -2.5  -0.80      1      6       1 -2.1694215   11 0.7864
   7      1    Yandee       50   -2.5  -0.70      1      7       2  0.8305785   11 1.1703
   8      1    Merrit       40   -2.5  -0.60      1      8       3 -0.1694215   11 0.8806
   9      1 Illyarrie       40   -2.5  -0.50      1      9       4 -0.1694215   11 1.1263
  10      1   84L:439       20   -2.5  -0.40      1     10       1 -2.1694215   11 0.2646
  11      1   84L:439       40   -2.5  -0.30      1     11       2 -0.1694215   11 0.6198
  12      1  Gungurru       70   -2.5  -0.20      1     12       3  2.8305785   11 1.2923
  13      1    Merrit       60   -2.5  -0.10      1     13       4  1.8305785   11 0.7528
  14      1   84L:439       70   -2.5   0.00      1     14       1  2.8305785   11 0.6280
  15      1    Warrah       40   -2.5   0.10      1     15       2 -0.1694215   11 0.5849
  16      1  Gungurru       20   -2.5   0.20      1     16       3 -2.1694215   11 1.1894
  17      1     Danja       20   -2.5   0.30      1     17       4 -2.1694215   11 0.9839
  18      1   Unicrop       60   -2.5   0.40      1     18       1  1.8305785   11 1.2828
  19      1    Yorrel       40   -2.5   0.50      1     19       2 -0.1694215   11 1.1141
  20      1   Unicrop       70   -2.5   0.60      1     20       3  2.8305785   11 1.0194
  21      1    Yandee       60   -2.5   0.70      1     21       4  1.8305785   11     NA
  22      1  Gungurru       50   -2.5   0.80      1     22       1  0.8305785   11 0.5639
  23      1    Yandee       40   -2.5   0.90      1     23       2 -0.1694215   11 1.3146
  24      1    Yandee       70   -2.5   1.00      1     24       3  2.8305785   11 1.1581
  25      1  Gungurru       60   -2.5   1.10      1     25       4  1.8305785   11 1.5281
  26      1    Yorrel       20   -2.5   1.20      1     26       1 -2.1694215   11 0.7789
  27      1    Warrah       20   -2.5   1.30      1     27       2 -2.1694215   11 0.3598
   1      2   Unicrop       20   -1.5  -1.30      2      1       4 -2.1694215   11 1.0669
   2      2    Merrit       70   -1.5  -1.20      2      2       1  2.8305785   11 1.1549
   3      2     Danja       60   -1.5  -1.10      2      3       2  1.8305785   11 0.8988
   4      2    Yandee       30   -1.5  -1.00      2      4       3 -1.1694215   11 1.3929
   5      2    Yandee       20   -1.5  -0.90      2      5       4 -2.1694215   11 1.0810
   6      2  Gungurru       40   -1.5  -0.80      2      6       1 -0.1694215   11 1.0524
   7      2    Yorrel       30   -1.5  -0.70      2      7       2 -1.1694215   11 1.3096
   8      2    Yandee       40   -1.5  -0.60      2      8       3 -0.1694215   11 1.0116
   9      2 Illyarrie       50   -1.5  -0.50      2      9       4  0.8305785   11 1.5196
  10      2    Warrah       50   -1.5  -0.40      2     10       1  0.8305785   11 0.9174
  11      2   84L:439       30   -1.5  -0.30      2     11       2 -1.1694215   11 1.2619
  12      2    Merrit       20   -1.5  -0.20      2     12       3 -2.1694215   11 1.0694
  13      2   Unicrop       30   -1.5  -0.10      2     13       4 -1.1694215   11 1.1984
  14      2    Merrit       30   -1.5   0.00      2     14       1 -1.1694215   11 0.7956
  15      2 Illyarrie       30   -1.5   0.10      2     15       2 -1.1694215   11 0.9390
  16      2  Gungurru       30   -1.5   0.20      2     16       3 -1.1694215   11 1.0366
  17      2 Illyarrie       70   -1.5   0.30      2     17       4  2.8305785   11 1.5414
  18      2   84L:439       50   -1.5   0.40      2     18       1  0.8305785   11 0.9888
  19      2    Warrah       70   -1.5   0.50      2     19       2  2.8305785   11 1.1553
  20      2    Yorrel       60   -1.5   0.60      2     20       3  1.8305785   11 1.7286
  21      2    Warrah       30   -1.5   0.70      2     21       4 -1.1694215   11     NA
  22      2    Yorrel       50   -1.5   0.80      2     22       1  0.8305785   11 0.4436
  23      2   Unicrop       40   -1.5   0.90      2     23       2 -0.1694215   11 0.9068
  24      2   84L:439       60   -1.5   1.00      2     24       3  1.8305785   11 1.3259
  25      2   Unicrop       50   -1.5   1.10      2     25       4  0.8305785   11 1.3064
  26      2    Yorrel       70   -1.5   1.20      2     26       1  2.8305785   11 1.1739
  27      2     Danja       40   -1.5   1.30      2     27       2 -0.1694215   11 0.9881
   1      3    Warrah       40   -0.5  -1.30      3      1       4 -0.1694215   11 1.0410
   2      3    Warrah       60   -0.5  -1.20      3      2       1  1.8305785   11 0.6626
   3      3    Yandee       20   -0.5  -1.10      3      3       2 -2.1694215   11 0.7433
   4      3  Gungurru       50   -0.5  -1.00      3      4       3  0.8305785   11 1.6708
   5      3     Danja       40   -0.5  -0.90      3      5       4 -0.1694215   11 1.2174
   6      3  Gungurru       60   -0.5  -0.80      3      6       1  1.8305785   11 0.9788
   7      3    Yandee       70   -0.5  -0.70      3      7       2  2.8305785   11 1.3189
   8      3     Danja       50   -0.5  -0.60      3      8       3  0.8305785   11 1.1573
   9      3  Gungurru       30   -0.5  -0.50      3      9       4 -1.1694215   11 1.1381
  10      3   Unicrop       60   -0.5  -0.40      3     10       1  1.8305785   11 1.4530
  11      3    Warrah       30   -0.5  -0.30      3     11       2 -1.1694215   11 1.0568
  12      3   Unicrop       40   -0.5  -0.20      3     12       3 -0.1694215   11 1.1834
  13      3 Illyarrie       70   -0.5  -0.10      3     13       4  2.8305785   11 1.5476
  14      3    Merrit       20   -0.5   0.00      3     14       1 -2.1694215   11 0.6271
  15      3    Yorrel       20   -0.5   0.10      3     15       2 -2.1694215   11 0.5665
  16      3   84L:439       40   -0.5   0.20      3     16       3 -0.1694215   11 1.0744
  17      3   84L:439       30   -0.5   0.30      3     17       4 -1.1694215   11 1.0800
  18      3  Gungurru       20   -0.5   0.40      3     18       1 -2.1694215   11 0.5080
  19      3   Unicrop       20   -0.5   0.50      3     19       2 -2.1694215   11     NA
  20      3   84L:439       50   -0.5   0.60      3     20       3  0.8305785   11 1.2563
  21      3    Warrah       20   -0.5   0.70      3     21       4 -2.1694215   11     NA
  22      3  Gungurru       40   -0.5   0.80      3     22       1 -0.1694215   11     NA
  23      3     Danja       60   -0.5   0.90      3     23       2  1.8305785   11 1.4401
  24      3  Gungurru       70   -0.5   1.00      3     24       3  2.8305785   11 0.8884
  25      3    Yorrel       60   -0.5   1.10      3     25       4  1.8305785   11 1.1461
  26      3 Illyarrie       20   -0.5   1.20      3     26       1 -2.1694215   11 0.4429
  27      3 Illyarrie       60   -0.5   1.30      3     27       2  1.8305785   11 1.0970
   1      4    Merrit       50    0.5  -1.30      4      1       4  0.8305785   11 1.2851
   2      4    Yorrel       50    0.5  -1.20      4      2       1  0.8305785   11 1.0074
   3      4    Yorrel       30    0.5  -1.10      4      3       2 -1.1694215   11 1.1490
   4      4    Yandee       40    0.5  -1.00      4      4       3 -0.1694215   11 1.0361
   5      4 Illyarrie       30    0.5  -0.90      4      5       4 -1.1694215   11 0.9781
   6      4     Danja       70    0.5  -0.80      4      6       1  2.8305785   11 0.9991
   7      4    Merrit       40    0.5  -0.70      4      7       2 -0.1694215   11 1.5965
   8      4    Warrah       50    0.5  -0.60      4      8       3  0.8305785   11 1.1936
   9      4    Merrit       70    0.5  -0.50      4      9       4  2.8305785   11 1.7385
  10      4    Merrit       60    0.5  -0.40      4     10       1  1.8305785   11 1.0148
  11      4    Yorrel       40    0.5  -0.30      4     11       2 -0.1694215   11 1.4555
  12      4    Yandee       60    0.5  -0.20      4     12       3  1.8305785   11 1.1169
  13      4    Yorrel       70    0.5  -0.10      4     13       4  2.8305785   11 1.0230
  14      4   Unicrop       50    0.5   0.00      4     14       1  0.8305785   11 0.8501
  15      4   Unicrop       70    0.5   0.10      4     15       2  2.8305785   11 1.3014
  16      4   Unicrop       30    0.5   0.20      4     16       3 -1.1694215   11 1.1780
  17      4     Danja       20    0.5   0.30      4     17       4 -2.1694215   11 1.1175
  18      4    Yandee       50    0.5   0.40      4     18       1  0.8305785   11 1.3676
  19      4   84L:439       20    0.5   0.50      4     19       2 -2.1694215   11     NA
  20      4     Danja       30    0.5   0.60      4     20       3 -1.1694215   11 0.8869
  21      4    Warrah       70    0.5   0.70      4     21       4  2.8305785   11     NA
  22      4   84L:439       70    0.5   0.80      4     22       1  2.8305785   11     NA
